region,version,rank,code,count,percent
C6,C,35,b2g,1,1.1235955056179776
C6,C,36,b1h,1,1.1235955056179776
C6,C,37,c2h,1,1.1235955056179776
C6,C,38,a7f,1,1.1235955056179776
C6,C,39,a4e,1,1.1235955056179776
C6,C,40,b1j,1,1.1235955056179776
C6,C,41,dl,1,1.1235955056179776
C6,C,42,b2f,1,1.1235955056179776
C7,A,1,c,28,28.282828282828284
C7,A,2,a1,17,17.171717171717173
C7,A,3,N,14,14.141414141414142
C7,A,4,b2,12,12.121212121212121
C7,A,5,b1,12,12.121212121212121
C7,A,6,a3,6,6.0606060606060606
C7,A,7,P,5,5.05050505050505
